PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Survived
167880,3,"Carson, Johnny",male,32.0,0,0,424784,13.86,,S,0
167881,1,"Sheppard, George",male,27.0,0,0,25469,14.18,,S,0
167882,3,"Schnell, Thomas",male,37.0,1,0,4023338,61.25,A8968,S,0
167884,3,"Minor, Marvin",male,53.0,0,0,317224,6.58,,S,0
167885,1,"Fitzgerald, Janet",female,34.0,0,2,PC 313287,174.2,E3617,S,1
167886,3,"Barrett, Alan",male,24.0,0,0,36761,8.3,,Q,0
167887,3,"Lawson, George",male,48.0,1,0,3947131,27.44,,S,0
167888,3,"Emerson, Randy",male,35.0,0,0,4136786,59.81,,S,0
167889,3,"Harrison, Eric",male,28.0,1,0,,13.15,,S,0
167892,1,"Kass, Joshua",male,32.0,0,0,22794,61.51,A8457,S,0
167894,3,"Dunneback, Roosevelt",male,22.0,0,0,SC/AH 360361,10.72,A10686,S,0
167896,3,"Simmons, John",male,24.0,0,0,3880592,5.64,,S,0
167899,3,"Adams, Miguel",male,54.0,0,0,5450,26.35,,S,0
167900,2,"Melendy, Jose",male,25.0,1,2,23674,11.6,,S,0
167902,3,"Norman, Arthur",male,28.0,0,0,9587,14.77,,S,0
167903,3,"Baca, Kenneth",male,66.0,1,2,40835,34.24,,S,0
167904,3,"Bullard, Robert",male,24.0,1,0,13012,9.49,,S,0
167907,3,"Crutchfield, Lawrence",male,35.0,0,0,39465,8.73,,Q,0
167908,3,"White, Richard",male,23.0,0,0,6512,9.16,,S,0
167911,3,"Johnson, William",male,27.0,0,0,19797,10.93,,S,0
167913,3,"Jones, Brian",male,20.0,0,0,38305,11.23,,S,0
167916,3,"Mendes, Joseph",male,23.0,0,0,19279,31.13,,S,0
167917,1,"Huhn, Harold",male,38.0,0,0,12432,28.14,,S,0
167919,3,"Book, Darrell",male,,0,0,29200,7.15,,S,0
167925,3,"Watson, Joseph",male,23.0,0,0,25626,14.12,,S,0
167926,3,"Harvey, Robert",male,25.0,0,0,,10.18,,S,0
167927,3,"Decook, Omar",male,55.0,0,0,,8.1,,Q,0
167930,3,"Delgado, Ivan",male,25.0,1,2,10473,9.92,,S,0
167932,3,"Schmidt, Kenneth",male,14.0,0,0,7687,12.55,,S,0
167935,3,"Kinley, Tracy",male,56.0,0,1,A. 461884,10.43,,S,0
167936,3,"Gibson, Christopher",male,24.0,0,0,30071,10.87,,S,0
167938,1,"Hatfield, Roy",male,26.0,0,0,24489,67.43,,S,0
167939,3,"Smith, Andrew",male,44.0,0,0,446195,10.61,,Q,0
167944,3,"Taylor, Samuel",male,45.0,0,2,12247,28.24,C21147,S,0
167945,1,"Whipps, Paul",male,30.0,0,0,10052,5.33,A14834,S,0
167947,3,"Burgos, Juan",male,34.0,0,5,A. 350401,6.85,,S,0
167951,3,"Brassfield, Nathan",male,29.0,0,0,,11.33,,Q,0
167952,2,"Elmore, Barbara",female,22.0,0,0,401123,7.35,F11562,S,1
167954,3,"Espinoza, Michael",male,51.0,1,0,331227,12.67,,S,0
167956,3,"Beck, Alfred",male,56.0,0,0,359679,10.24,,S,0
167959,3,"Hampton, Duane",male,,0,0,10678,69.35,,C,0
167960,3,"Matsumoto, Leonardo",male,19.0,1,0,508518,8.29,,S,0
167963,3,"Lombard, Tom",male,27.0,1,0,,7.57,,S,0
167965,3,"Hood, Kerry",male,46.0,0,0,,15.31,,S,0
167967,1,"Kelly, Cathy",female,27.0,0,2,340902,187.76,B5015,C,1
167970,3,"Wilson, Dennis",male,46.0,0,0,21743,9.57,,S,0
167975,2,"Casey, Terry",male,35.0,1,0,12576,64.81,,S,0
167976,3,"Smith, Thomas",male,22.0,0,0,A. 3729252,7.49,,S,0
167978,3,"Piatkowski, Keith",male,,1,2,37729,24.29,,S,0
167979,3,"Stanley, Robert",male,22.0,0,0,12652,7.84,,S,0
167983,3,"Gill, Alfred",male,16.0,0,0,462381,8.29,,S,0
167985,3,"Randle, Timothy",male,20.0,0,0,7423,11.51,,Q,0
167987,3,"Kimball, Benjamin",male,25.0,1,0,A. 26779,9.49,,S,0
167988,3,"Simmons, Terry",male,28.0,1,0,3743536,94.88,,S,0
167991,3,"Mckinney, Sal",male,17.0,0,0,6862,14.44,,S,0
167993,3,"Long, Walter",male,18.0,1,0,10168,7.46,,S,0
167994,3,"Martinez, Myron",male,18.0,0,0,440894,12.03,,S,0
167995,1,"Sims, Lottie",female,31.0,0,0,PC 38899,12.03,D12969,C,1
167996,3,"Cochran, Ernest",male,40.0,1,0,10350,54.56,,S,0
167997,3,"Schnetzer, Vernon",male,13.0,0,0,A. 403476,8.6,,S,0
167999,3,"Saari, German",male,20.0,1,0,212697,14.75,,C,0
168001,2,"Fields, Kenneth",male,18.0,0,0,3955295,10.46,,S,0
168003,3,"Dileo, Robert",male,23.0,1,0,368977,7.39,,S,0
168006,3,"Zubia, Stanley",male,18.0,4,0,A. 12281,8.79,,S,0
168007,3,"Sitter, Mark",male,24.0,0,0,418988,15.16,,S,0
168010,1,"Heatly, Enrique",male,36.0,0,0,467573,8.7,A16263,S,0
168011,3,"Pancoast, Jimmy",male,20.0,0,0,41851,6.02,,S,0
168012,3,"Mann, Kevin",male,50.0,0,2,3995116,13.7,,S,0
168013,3,"Newton, William",male,34.0,0,0,4033508,7.76,,S,0
168014,1,"Griffith, Sonia",female,2.0,1,1,20503,36.1,E15467,C,1
168015,3,"Mattera, John",male,27.0,1,0,4154860,8.43,,S,0
168016,3,"Obrien, Wayne",male,21.0,0,0,14314,6.92,,S,0
168017,3,"Miller, Harold",male,43.0,0,0,416246,23.49,,S,0
168018,1,"Galloway, Philip",male,39.0,0,0,205611,23.23,A19270,S,0
168020,3,"Goodnight, Joseph",male,17.0,0,0,449507,10.66,,S,0
168021,3,"Cochran, Thomas",male,52.0,1,0,193931,71.65,,S,0
168022,1,"Jaeger, Frank",male,25.0,1,2,PC 26988,68.23,D14164,S,0
168026,3,"Booker, Corey",male,45.0,0,0,345022,9.83,,S,0
168027,3,"Philbeck, Stanley",male,29.0,0,0,397290,11.72,,Q,0
168028,3,"Jackman, Richard",male,24.0,0,0,10826,11.76,,S,0
168033,3,"Bundy, Bobbie",male,19.0,1,0,A. 436188,8.93,,C,0
168034,3,"Hewson, Leonel",male,29.0,0,0,38719,28.05,,S,0
168037,3,"Barajas, John",male,21.0,0,0,414217,8.1,,S,0
168042,3,"Blackwell, Marcus",male,47.0,0,0,26344,71.46,,C,0
168043,3,"Lawrence, Robert",male,53.0,1,0,20875,10.36,,S,0
168050,3,"Lozano, Eugene",male,19.0,0,0,3749876,7.27,,S,0
168051,3,"Lapierre, Charles",male,24.0,1,0,3863675,10.65,,Q,0
168053,3,"Murphy, Gavin",male,21.0,2,0,46690,11.04,,S,0
168057,3,"Sjogren, Marc",male,28.0,0,0,12527,9.69,,S,0
168058,1,"Callahan, Gladys",female,36.0,0,0,213677,72.23,B20136,C,1
168060,3,"Butler, Scott",male,30.0,0,0,8083,28.89,,S,0
168061,3,"Stoddard, Christian",male,19.0,0,0,455173,9.54,,S,0
168063,3,"Moon, Bobby",male,37.0,0,0,434942,7.74,,S,0
168066,3,"Scott, Ana",female,47.0,0,0,43310,31.44,C13603,C,1
168067,1,"Dickerson, Lynne",female,29.0,1,2,PC 304414,195.18,C8284,C,1
168068,1,"Makhija, Margaret",female,41.0,0,2,PC 27837,201.88,B16879,C,1
168070,3,"Bennett, Brian",male,18.0,0,0,6841,14.34,,S,0
168071,1,"Clark, David",male,26.0,0,3,28788,66.54,A15282,S,0
168076,2,"Paterson, John",male,22.0,0,0,13379,10.51,,S,0
168078,3,"Soto, Johnny",male,32.0,0,0,8922,10.33,,S,0
168080,3,"Evans, Patrick",male,,0,0,8118,15.87,,S,0
168082,1,"Calcote, Guy",male,30.0,0,0,PC 51864,160.11,A17534,S,0
168083,3,"Maglio, Lawrence",male,50.0,0,0,16123,9.4,,S,0
168086,1,"Geisler, Frances",female,33.0,0,0,28635,189.07,B17511,S,1
168089,3,"Moore, Larry",male,25.0,2,0,422127,8.48,G10810,S,0
168090,3,"Pry, Shad",male,46.0,0,0,22886,6.79,,S,0
168091,3,"Ricciardi, Jorge",male,21.0,1,0,11345,9.7,,S,0
168092,3,"Dimaggio, Shawn",male,30.0,0,0,A/4 35692,10.19,,S,0
168094,3,"Sanders, Herbert",male,25.0,4,2,A. 215273,9.28,,S,0
168096,1,"Quintero, Sofia",female,25.0,0,2,PC 24755,155.32,B11463,C,1
168097,3,"Fusco, Kenneth",male,25.0,0,0,,10.62,,S,0
168105,1,"Malloy, Joseph",male,44.0,0,2,21998,109.36,A14928,S,0
168106,3,"Rivera, Ralph",male,26.0,0,0,287514,7.85,,S,0
168107,3,"Bemis, Aaron",male,49.0,1,0,,10.91,,S,0
168108,2,"Lepe, Michael",male,33.0,0,0,12731,12.36,,S,0
168109,3,"Gordon, Antoinette",female,21.0,0,0,422860,11.03,G22742,S,1
168110,1,"Sutter, Linda",female,53.0,0,2,PC 30235,200.59,B18648,C,1
168113,3,"Nelson, Gary",male,22.0,1,0,483250,91.34,,S,0
168119,3,"Rosenblum, Thomas",male,20.0,0,0,345783,13.77,,S,0
168120,3,"Antonelli, Michelle",female,19.0,0,0,10336,16.4,,C,1
168121,1,"Garza, Belva",female,25.0,1,2,PC 15989,191.0,C12298,C,1
168122,3,"Gunter, Richard",male,28.0,0,0,,10.11,,S,0
168125,2,"Foster, Donnie",male,73.0,1,0,19844,134.32,A2644,S,0
168126,3,"Gongalves, Garrett",male,51.0,0,0,C.A. 344261,11.84,,S,0
168131,3,"Giorgi, Hassan",male,,0,0,194197,13.32,,S,0
168132,1,"Wyatt, Juan",male,49.0,1,0,26322,8.25,,S,0
168134,3,"Garza, Jeremy",male,40.0,1,0,21551,20.16,,S,0
168136,3,"Ko, Steven",male,48.0,1,0,11195,56.97,,S,0
168137,3,"Driver, Anthony",male,51.0,0,0,25652,10.23,,S,0
168138,3,"Tilton, Scott",male,22.0,1,0,28535,29.99,,S,0
168139,2,"Williams, Dennis",male,18.0,1,0,420012,10.25,,S,0
168142,3,"Ziadie, John",male,21.0,1,0,403865,11.17,,C,0
168144,3,"Miller, Ed",male,28.0,0,0,27603,10.88,A8582,S,0
168145,3,"Knows, Gary",male,25.0,0,0,3836006,23.24,,S,0
168147,3,"Wallace, Edward",male,24.0,0,0,21747,12.46,,S,0
168148,3,"Larson, Jeffrey",male,21.0,0,0,431625,15.54,,S,0
168149,3,"Bunal, Frederick",male,41.0,2,0,27744,28.23,,S,0
168152,3,"Parnell, Juan",male,19.0,0,0,12737,11.19,,S,0
168153,3,"Burress, Herbert",male,22.0,0,0,47443,13.47,,S,0
168156,3,"Hewitt, Daniel",male,23.0,0,0,308901,5.66,,S,0
168159,3,"Buckwalter, John",male,18.0,0,0,6803,14.71,,S,0
168161,3,"Buckley, Kevin",male,25.0,0,0,184004,9.54,,S,0
168162,2,"Ashmore, Alison",female,5.0,0,0,9652,6.95,,C,1
168164,3,"Kemp, Ann",female,35.0,1,1,460900,32.01,C17149,C,1
168165,3,"Raynor, Antoine",male,21.0,0,0,200951,9.45,,S,0
168166,3,"Arnold, Julius",male,19.0,1,2,26835,28.52,,S,0
168167,1,"Dun, Mark",male,27.0,1,1,451467,11.23,,S,0
168170,3,"Houston, Robert",male,52.0,1,2,471863,9.0,,S,0
168171,3,"Gragg, Richard",male,37.0,1,0,,9.95,,Q,0
168173,3,"Obryan, Joe",male,20.0,0,0,38406,3.44,,S,0
168174,1,"Sullivan, James",male,77.0,0,0,PC 25279,66.38,A4790,S,0
168176,3,"Delcour, Terence",male,43.0,0,0,458593,69.11,,S,0
168177,3,"Coates, Patrick",male,24.0,1,3,438942,24.93,,S,0
168178,3,"Warner, Roberto",male,26.0,0,0,319609,9.16,,S,0
168179,1,"Paradis, Christopher",male,37.0,1,0,18909,61.0,,S,0
168181,3,"Nimmo, Robert",male,18.0,1,2,45945,14.36,,S,0
168185,3,"Hilsinger, Ronald",male,24.0,0,0,,10.93,,S,0
168186,3,"Davis, Buddy",male,18.0,2,0,29147,11.33,,S,0
168190,3,"Keams, John",male,,0,0,418694,10.61,,S,0
168192,2,"Brayboy, Debra",female,29.0,0,0,456462,27.69,,C,1
168194,2,"Corn, Holly",female,37.0,0,0,451850,20.92,F7067,S,1
168195,3,"Serrata, Riley",male,24.0,1,1,29466,13.31,,S,0
168198,2,"Carpenter, Rosa",female,32.0,0,0,20311,7.4,F10855,S,1
168199,3,"Whittle, Max",male,22.0,0,2,452439,10.15,,Q,0
168201,3,"Pitts, Angela",female,29.0,0,0,19383,13.07,E14066,C,1
168202,3,"Woodard, John",male,55.0,0,0,15165,10.95,,S,0
168203,1,"Webb, Anne",female,24.0,1,0,13996,31.4,B15225,C,1
168205,3,"Miller, William",male,22.0,0,0,469118,8.05,,S,0
168206,3,"Oberlander, Walter",male,28.0,0,0,453986,36.01,,S,0
168207,1,"Lavallee, Helen",female,25.0,0,0,27898,235.32,B22635,C,1
168211,3,"Manzo, Curtis",male,24.0,0,0,14811,6.63,,S,0
168212,3,"Harvey, Ray",male,42.0,0,0,5383,11.27,,S,0
168216,3,"Irvin, Robert",male,53.0,1,0,16708,7.12,,S,0
168217,3,"Naquin, Jerald",male,27.0,0,0,39556,26.92,,S,0
168220,3,"King, Robert",male,22.0,1,0,415785,11.1,,S,0
168222,3,"Chambers, Jerald",male,52.0,1,0,13621,5.85,,S,0
168223,3,"Miller, John",male,20.0,0,0,477020,12.41,,S,0
168226,3,"Lacey, Arthur",male,34.0,0,0,8624,10.87,,S,0
168230,3,"Donahue, Duane",male,57.0,0,0,4113891,6.28,,S,0
168233,1,"Avera, Deborah",female,29.0,1,0,PC 24320,186.58,C8542,C,1
168235,3,"Hanley, John",male,18.0,0,0,8984,9.42,,S,0
168238,3,"Ziegler, Joe",male,28.0,0,0,,8.12,,S,0
168239,3,"Bryant, Alan",male,34.0,0,0,480781,68.24,,S,0
168240,3,"Pearson, Vera",female,23.0,0,0,17843,31.54,,C,1
168241,1,"Muniz, Shirley",female,62.0,2,2,27394,94.65,,Q,0
168247,3,"Cooper, David",male,51.0,0,1,40564,14.32,,S,0
168248,3,"Wright, Leo",male,22.0,1,2,11971,31.41,,S,0
168250,3,"Bollinger, Leon",male,24.0,0,0,11384,17.41,,Q,0
168253,3,"Meyers, Timothy",male,37.0,1,0,463437,,,S,0
168254,3,"Nathan, Sean",male,7.0,1,2,A. 10563,8.2,,S,0
168257,3,"Goldberg, Mike",male,21.0,1,0,S.P. 11436,9.98,A21378,S,0
168259,3,"Roberts, Donald",male,17.0,1,2,STON/O 444598,7.13,,S,0
168265,3,"Powers, Eddie",male,20.0,0,0,A. 402887,5.46,,S,0
168266,3,"Tello, James",male,28.0,0,0,11481,13.02,,S,0
168267,3,"Knoblock, Scott",male,28.0,0,0,429410,10.11,,S,0
168269,2,"Johnson, Adolfo",male,16.0,0,0,8136,14.23,,S,0
168273,3,"Mead, Phil",male,23.0,0,0,9882,7.75,,S,0
168275,3,"Donohue, Percy",male,13.0,0,0,10068,16.97,,S,0
168276,3,"Harrell, Ryan",male,27.0,1,0,,8.59,,C,0
168278,3,"Rodenberg, Israel",male,20.0,0,0,46177,11.3,,S,0
168279,3,"Edwards, Jesus",male,19.0,0,0,206515,12.69,,S,0
168280,3,"Patrick, Dennis",male,24.0,0,0,,8.14,,S,0
168283,3,"Cook, Kenneth",male,17.0,1,0,4007326,10.79,,S,0
168284,3,"Souza, Mark",male,23.0,0,0,,7.14,,S,0
168288,3,"Cranmer, John",male,42.0,0,0,29773,12.74,,S,0
168289,1,"Roberts, Anthony",male,31.0,1,0,21746,137.46,A16014,S,0
168292,3,"Cunningham, Gerald",male,20.0,0,0,447039,8.63,,S,0
168293,3,"Devereaux, Bobby",male,47.0,0,0,C.A. 31312,12.36,,S,0
168295,2,"Rodriguez, Thomas",male,25.0,0,0,7009,12.19,,S,0
168296,2,"Pennington, Albert",male,26.0,0,0,37938,13.15,,S,0
168297,2,"Howard, Frank",male,48.0,0,0,29913,62.34,,S,0
168298,3,"Vigna, Erik",male,32.0,3,0,435768,30.4,A4580,S,0
168300,3,"Fish, Lucio",male,58.0,0,0,13016,8.77,,S,0
168302,3,"Garcia, Glenn",male,26.0,0,0,C.A. 420624,10.13,,S,0
168305,3,"Gamboa, Emilio",male,23.0,1,0,440238,9.46,,S,0
168307,3,"Bratton, Harold",male,33.0,0,1,466711,6.63,,S,0
168309,3,"Thrift, Arthur",male,56.0,0,0,3782887,66.06,,S,0
168311,3,"Thomas, Brandon",male,24.0,0,0,220132,7.6,,Q,0
168312,3,"Evans, Joseph",male,19.0,0,0,9087,12.13,,S,0
168314,3,"Elliott, Oren",male,42.0,0,0,3806041,61.82,,S,0
168315,3,"Villanvera, Kenneth",male,48.0,0,0,447229,14.9,,S,0
168316,3,"Acuna, James",male,38.0,0,0,468059,11.12,,Q,0
168317,3,"Swanner, Clyde",male,43.0,0,0,PP ,4.73,,S,0
168318,3,"Moore, Joann",female,2.0,0,0,8724,26.53,,C,1
168319,3,"Lockhart, Anthony",male,31.0,1,0,W./C. 449017,48.01,A20698,S,0
168320,1,"Linden, Keith",male,39.0,0,0,229889,61.41,A1993,S,0
168322,3,"Barnes, Craig",male,24.0,0,0,5063,16.92,,S,0
168323,3,"Winfrey, Edith",female,1.0,0,2,15169,32.78,E11518,C,1
168327,1,"Mackie, Michael",male,32.0,1,3,394277,45.07,,S,0
168329,3,"Wiggains, Orville",male,19.0,0,1,A. 3811253,9.48,,S,0
168332,3,"Gurley, Joseph",male,28.0,0,0,331223,30.32,,S,0
168333,3,"Cockrell, Virginia",female,18.5,0,0,4083297,32.71,,C,1
168334,3,"Carranza, Charles",male,48.0,0,0,17223,9.32,,S,0
168335,2,"Mckenna, Nathan",male,38.0,0,0,A/5. ,10.73,,S,0
168336,2,"Ho, Roger",male,52.0,0,0,405860,10.16,,S,0
168337,3,"Gorn, Jesse",male,13.0,0,0,C.A. 9729,9.13,,S,0
168338,3,"Hawkins, Terry",female,24.0,0,0,PC 400521,29.79,,C,1
168339,3,"Muller, Richard",male,24.0,1,1,SC 3821100,11.81,,S,0
168340,3,"Gray, Christopher",male,22.0,0,0,CA 23272,29.39,,S,0
168342,3,"Gerrald, Kyle",male,20.0,1,0,9418,11.03,,S,0
168343,3,"Guest, Jose",male,38.0,0,0,10448,14.06,,S,0
168344,3,"Myers, John",male,35.0,0,0,23801,12.46,,S,0
168345,2,"Davis, Maria",female,50.0,0,0,473664,7.95,F8689,C,1
168347,3,"Clark, Tony",male,26.0,1,0,STON/O ,7.68,,S,0
168348,3,"Gonzales, Corey",male,25.0,1,1,4103958,12.25,,Q,0
168350,1,"Mcphee, Jonathon",male,43.0,0,0,19251,25.56,,S,0
168351,3,"Maynard, Derek",male,26.0,0,0,416767,15.43,,S,0
168352,3,"Waldron, Joseph",male,24.0,0,0,,7.28,,S,0
168355,3,"Mccoy, Lamont",male,23.0,1,2,A. 11135,6.95,,S,0
168358,3,"Harris, Tommy",male,47.0,0,0,3946131,9.39,,S,0
168359,3,"Balnis, Kenneth",male,28.0,0,0,25968,9.23,,S,0
168361,1,"Pagan, Edward",male,53.0,0,0,24431,39.69,A21767,S,0
168362,3,"Prado, Michael",male,19.0,0,0,21332,10.49,,S,0
168363,3,"Rehkop, Thomas",male,19.0,0,0,223158,6.82,,,0
168365,3,"Berry, David",male,20.0,0,0,331877,9.62,,Q,0
168366,3,"Powers, Justin",male,22.0,0,0,451110,8.1,,S,0
168370,3,"Castrellon, Raymond",male,23.0,1,2,8896,78.66,D4128,S,0
168371,3,"Harp, Noel",male,17.0,5,0,A. 7946,28.53,,S,0
168376,3,"Loera, Mark",male,31.0,0,0,7321,12.29,,S,0
168377,3,"Wilson, Garry",male,24.0,1,2,313599,60.81,,S,0
168378,3,"Valdez, Charles",male,51.0,0,0,328848,11.26,A5065,S,0
168382,3,"Peak, Thomas",male,23.0,0,0,11467,15.69,,S,0
168383,3,"Cable, Jose",male,21.0,0,0,C.A. 10971,12.6,,S,0
168385,3,"Dicarlo, Richard",male,27.0,0,0,STON/O 10669,12.61,,S,0
168386,3,"George, Miguel",male,32.0,0,0,,11.63,,S,0
168387,1,"Perez, Dennis",male,27.0,0,0,10834,9.7,A5197,S,0
168392,3,"Bondurant, James",male,17.0,1,2,C.A. 444278,7.65,,S,0
168393,3,"Mueller, Mark",male,18.0,0,0,4070270,12.87,,S,0
168394,1,"Herrera, Catherine",female,37.0,0,2,26203,230.21,B11150,C,1
168398,1,"Brown, Richard",male,53.0,0,0,WE/P 30881,67.5,,S,0
168400,3,"Lopez, Brian",male,24.0,0,0,25466,7.17,A6624,S,0
168401,3,"Smith, Tyrone",male,48.0,0,0,474904,13.93,,Q,0
168402,3,"Shirah, Albert",male,24.0,0,0,36017,76.22,,S,0
168407,3,"Roberts, Joseph",male,33.0,0,0,9539,11.72,,Q,0
168409,3,"Kister, Gregory",male,53.0,0,0,17129,11.63,,S,0
168410,3,"Reyes, Jeff",male,18.0,0,0,8824,14.29,,Q,0
168412,3,"Walker, Ronnie",male,,2,0,21388,10.38,,S,0
168413,2,"Haug, Gabriel",male,29.0,0,0,416492,8.38,,S,0
168415,3,"Velazquez, Jeffery",male,16.0,0,0,35329,9.87,,S,0
168417,1,"Castillo, Suzanne",female,33.0,0,1,179878,266.63,C16546,C,1
168418,3,"Tucker, Kenneth",male,51.0,0,0,29849,8.45,A13416,S,0
168421,1,"Silvia, Samuel",male,44.0,0,0,189568,52.36,A3964,S,0
168422,3,"Ojeda, Martha",female,17.0,0,1,225479,25.23,,C,1
168423,3,"Anders, Stanley",male,20.0,1,0,28145,7.68,,S,0
168426,3,"Maroon, Matthew",male,19.0,1,1,C.A. 10658,10.5,,S,0
168428,3,"Wyatt, Gene",male,26.0,1,0,28012,9.95,,S,0
168432,3,"Suarez, Pat",male,21.0,0,0,26010,9.95,,S,0
168435,3,"Mcknight, James",male,21.0,0,0,W./C. 22689,9.77,,Q,0
168439,3,"Lee, David",male,36.0,0,0,12163,27.28,,S,0
168440,1,"Noyola, Michael",male,44.0,0,0,481790,29.59,,S,0
168441,3,"Stevenson, Gregory",male,19.0,0,0,9864,17.06,,S,0
168443,3,"Wood, Gary",male,31.0,0,0,3952371,69.14,A15397,S,0
168445,3,"Medrano, Kevin",male,39.0,0,0,22410,10.71,,S,0
168447,3,"Johnson, Ronald",male,37.0,1,2,349536,11.54,,C,0
168450,3,"Gipson, Myron",male,19.0,1,2,16268,15.23,,S,0
168451,3,"Lind, George",male,,0,2,C.A. 20571,10.26,,Q,0
168453,2,"Burton, Elliot",male,34.0,0,0,10119,9.84,,S,0
168455,3,"Janeway, Mark",male,46.0,0,0,425672,6.05,,S,0
168458,3,"Birch, Robert",male,20.0,0,0,440528,13.4,,S,0
168459,3,"Hale, Marcus",male,31.0,0,0,,8.37,,S,0
168460,1,"Damm, Brant",male,23.0,0,0,22464,10.72,,S,0
168461,1,"Jackson, Peggy",female,31.0,0,2,PC 29110,225.64,B6675,C,1
168462,3,"Martinez, Michael",male,49.0,0,0,446607,6.07,,S,0
168463,1,"Olsen, Henry",male,43.0,2,0,13688,71.43,A18895,S,0
168465,3,"Palmer, Robert",male,19.0,0,0,SOTON/O.Q. 15119,11.34,,S,0
168473,2,"Rutherford, Roy",male,64.0,1,0,SC/A.3 175329,27.56,,S,0
168475,3,"Whittenburg, Joseph",male,,0,0,41113,9.85,,S,0
168477,3,"Sellers, Dwayne",male,49.0,1,1,A/5 447410,10.89,,S,0
168479,3,"Hoxie, Arthur",male,,0,0,9370,11.25,,S,0
168480,3,"Kennedy, Corey",male,27.0,0,0,26804,11.4,F11381,S,0
168481,3,"Moulton, Arthur",male,42.0,0,0,18696,13.84,,S,0
168484,3,"Wohlenhaus, Floyd",male,23.0,0,0,23369,14.55,,S,0
168485,3,"Turner, Harry",male,35.0,0,0,10301,11.11,,S,0
168486,3,"Whittenburg, Ray",male,22.0,0,0,A. 353189,10.2,,S,0
168487,3,"Johnson, Leo",male,43.0,0,0,4150464,7.66,,Q,0
168493,3,"Mcmullan, Kirk",male,21.0,0,0,C.A. 10171,15.29,,S,0
168494,3,"Breland, Peter",male,8.0,1,1,A. 3964375,6.5,,S,0
168495,2,"Lantz, Tim",male,19.0,1,0,SOTON/O.Q. 29530,9.6,,S,0
168496,1,"Argabright, Mary",female,49.0,1,1,24123,231.59,C23046,C,1
168498,2,"Owens, Charles",male,22.0,0,0,299107,12.47,,S,0
168500,1,"Chase, Kimberly",female,16.0,0,2,192219,188.92,B10810,C,1
168502,3,"Tacadina, Heidi",female,53.0,0,2,471713,9.26,G5342,S,1
168503,2,"Simmons, Brett",male,33.0,0,0,C 426771,12.18,,S,0
168505,3,"Smith, Almeta",female,42.0,0,0,A. 43320,32.06,,C,1
168507,3,"Wells, Lee",male,24.0,0,0,34981,8.4,,S,0
168508,3,"Partch, James",male,34.0,0,0,461606,8.99,,S,0
168510,3,"Maloney, Jeremy",male,18.0,0,0,183758,10.26,,S,0
168514,1,"Livingstone, Antonio",male,48.0,2,0,28703,85.44,A21205,S,0
168515,3,"Fleming, Timothy",male,34.0,0,0,36211,11.63,C11027,S,0
168517,2,"Darnell, Edward",male,53.0,1,2,479932,15.29,,S,0
168518,3,"Haak, Robert",male,28.0,1,0,12254,6.96,,S,0
168519,3,"Cason, Richard",male,29.0,0,0,9757,11.73,,S,0
168520,3,"Yazzie, Joshua",male,47.0,0,0,C.A. 21354,10.98,,S,0
168521,3,"Fabert, Lawrence",male,19.0,0,0,SC/PARIS 21800,12.28,,S,0
168522,3,"Mcmillion, John",male,24.0,1,0,436851,9.59,,S,0
168523,3,"Hodges, Christopher",male,47.0,0,0,,12.5,,S,0
168525,1,"Nunnenkamp, Gayle",female,26.0,0,1,PC 24817,54.84,B20395,C,1
168526,3,"Hollis, Delbert",male,63.0,0,3,F.C.C. 438153,58.36,,S,0
168527,3,"Motts, Eugene",male,47.0,0,0,4050459,14.64,,S,0
168528,3,"Laforge, Gilbert",male,26.0,0,0,36933,11.54,,S,0
168531,3,"Snyder, John",male,,1,0,STON/O ,12.55,,C,0
168532,1,"Padgett, Kelly",female,53.0,0,2,PC 218486,201.68,B10174,C,1
168533,1,"Moreno, Charles",male,21.0,0,0,329742,78.07,,S,0
168534,3,"Aitken, Rodrick",male,22.0,0,0,10288,31.68,,Q,0
168535,3,"Lilly, Brandon",male,21.0,1,2,C.A. 454011,11.89,,S,0
168537,3,"Farnsworth, Anthony",male,26.0,3,2,14634,71.76,,S,0
168538,3,"Frizzell, Luis",male,53.0,0,0,309285,5.71,,S,0
168539,3,"Grigsby, Marcus",male,45.0,0,0,11514,12.4,,S,0
168540,1,"Caraway, Steve",male,26.0,0,0,300342,21.14,A17258,S,0
168541,3,"Rodrigez, Clarence",male,41.0,1,2,STON/O2. 413587,30.75,,S,0
168542,1,"Taylor, Eric",male,21.0,1,2,PC 37403,23.63,,C,0
168547,1,"Valadez, Julio",male,57.0,1,0,12229,82.08,,S,0
168548,1,"Stone, Brandon",male,26.0,2,0,21215,10.25,,S,0
168550,3,"Escamilla, Kris",male,49.0,1,0,,14.11,,S,0
168551,1,"Puente, Jack",male,61.0,0,0,459473,68.07,,S,0
168554,3,"Chacon, Richard",male,51.0,0,0,14979,12.31,,S,0
168555,3,"Schwartz, Juana",female,11.0,1,1,42965,42.85,E14718,C,1
168556,3,"Weiss, David",male,49.0,0,0,42209,11.89,,Q,0
168557,1,"Meissner, Elizabeth",female,21.0,1,5,SC/PARIS 183894,140.47,D18751,C,1
168558,3,"Smith, Daniel",male,24.0,1,0,C.A. 38605,3.8,,S,0
168559,3,"Kosinski, Norman",male,26.0,2,0,320862,32.58,,S,0
